id,age,workclass_id,education_level_id,education_num,marital_status_id,occupation_id,race_id,sex_id,capital_gain,capital_loss,hours_week,country_id,workclass,education_level,marital_status,occupation,race,sex,country,over_50k
41030,66,3,16,10,7,2,5,1,0,0,20,40,Local-gov,Some-college,Widowed,Adm-clerical,White,Female,United-States,0
17861,22,5,10,13,5,5,5,2,0,0,40,40,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,0
4283,31,5,16,10,3,13,3,1,0,0,40,40,Private,Some-college,Married-civ-spouse,Sales,Black,Female,United-States,0
37398,27,5,13,14,5,13,5,2,0,0,42,27,Private,Masters,Never-married,Sales,White,Male,Mexico,0
713,36,5,10,13,6,11,5,2,0,0,40,1,Private,Bachelors,Separated,Prof-specialty,White,Male,?,0
10359,50,5,16,10,1,9,5,1,0,0,15,40,Private,Some-college,Divorced,Other-service,White,Female,United-States,0
6814,22,5,12,9,1,7,5,2,0,0,40,40,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,0
11037,24,3,12,9,5,14,5,1,0,0,40,40,Local-gov,HS-grad,Never-married,Tech-support,White,Female,United-States,0
12077,34,5,12,9,3,8,3,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,0
20289,32,5,10,13,3,14,5,1,0,0,40,40,Private,Bachelors,Married-civ-spouse,Tech-support,White,Female,United-States,1
30628,70,5,1,6,3,7,5,2,0,0,32,40,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
17280,32,1,10,13,3,1,5,1,0,0,20,40,?,Bachelors,Married-civ-spouse,?,White,Female,United-States,1
10723,36,5,10,13,1,11,5,2,0,0,45,40,Private,Bachelors,Divorced,Prof-specialty,White,Male,United-States,0
34625,38,5,15,15,3,11,5,1,0,0,50,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
7947,29,5,16,10,1,8,5,2,0,0,40,40,Private,Some-college,Divorced,Machine-op-inspct,White,Male,United-States,0
13026,84,1,5,3,7,1,5,2,0,0,15,40,?,5th-6th,Widowed,?,White,Male,United-States,0
1059,49,3,13,14,3,11,5,2,0,1902,40,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
15940,23,5,1,6,3,4,5,2,0,0,40,33,Private,10th,Married-civ-spouse,Craft-repair,White,Male,Portugal,0
27862,55,5,15,15,3,5,5,2,0,0,60,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
36322,35,5,16,10,3,8,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
5079,39,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
37216,23,5,16,10,5,7,5,1,0,0,25,40,Private,Some-college,Never-married,Handlers-cleaners,White,Female,United-States,0
46717,22,5,16,10,5,8,5,2,0,0,40,40,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,0
21400,29,6,10,13,1,11,5,1,0,0,80,40,Self-emp-inc,Bachelors,Divorced,Prof-specialty,White,Female,United-States,0
23589,19,5,12,9,5,7,5,2,0,0,52,40,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,0
1284,21,5,16,10,5,6,3,2,0,0,10,40,Private,Some-college,Never-married,Farming-fishing,Black,Male,United-States,0
24999,21,1,16,10,5,1,5,2,0,0,40,40,?,Some-college,Never-married,?,White,Male,United-States,0
43422,55,5,12,9,3,9,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,0
45136,58,7,16,10,3,11,5,2,0,0,45,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
9094,58,6,16,10,3,5,5,2,0,0,50,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
10396,25,3,13,14,5,11,5,2,0,0,20,40,Local-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,0
17107,23,5,12,9,5,2,5,1,0,0,40,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
25048,47,5,12,9,1,11,1,1,0,0,40,40,Private,HS-grad,Divorced,Prof-specialty,Amer-Indian-Eskimo,Female,United-States,0
44113,43,5,8,12,3,7,5,2,0,0,40,40,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,1
27621,23,5,12,9,5,8,5,2,0,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,0
35722,48,5,13,14,3,5,5,2,0,2415,60,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
13886,50,5,12,9,3,4,5,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
20040,48,5,11,16,3,11,5,2,0,0,45,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
23161,40,5,12,9,1,12,3,1,0,0,40,40,Private,HS-grad,Divorced,Protective-serv,Black,Female,United-States,0
25932,27,5,16,10,5,2,5,1,0,0,40,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
45790,30,3,16,10,6,2,3,1,0,0,40,40,Local-gov,Some-college,Separated,Adm-clerical,Black,Female,United-States,0
42723,36,5,12,9,5,9,3,2,0,0,40,40,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,0
38963,60,5,16,10,3,5,5,2,7298,0,40,40,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
36036,32,5,16,10,3,4,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
11917,45,8,16,10,3,2,2,1,0,0,40,40,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,United-States,1
25245,27,5,10,13,5,4,5,2,0,0,45,40,Private,Bachelors,Never-married,Craft-repair,White,Male,United-States,0
29403,69,5,9,11,7,13,5,1,0,0,25,40,Private,Assoc-voc,Widowed,Sales,White,Female,United-States,0
14583,35,5,5,3,3,8,2,2,0,0,50,1,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,?,0
27181,26,6,3,8,3,13,4,2,0,0,98,7,Self-emp-inc,12th,Married-civ-spouse,Sales,Other,Male,Dominican-Republic,0
30921,21,5,9,11,3,9,5,1,0,0,50,27,Private,Assoc-voc,Married-civ-spouse,Other-service,White,Female,Mexico,0
12247,50,5,12,9,3,15,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,1
19998,72,5,6,4,7,9,5,1,0,0,99,1,Private,7th-8th,Widowed,Other-service,White,Female,?,0
23102,40,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
31526,42,5,12,9,1,9,3,1,0,0,35,40,Private,HS-grad,Divorced,Other-service,Black,Female,United-States,0
14801,50,5,8,12,3,14,3,2,0,0,40,40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Black,Male,United-States,0
5679,49,5,13,14,4,2,5,1,0,0,40,40,Private,Masters,Married-spouse-absent,Adm-clerical,White,Female,United-States,0
18846,22,5,12,9,3,15,3,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Black,Male,United-States,0
11745,34,3,15,15,3,11,5,2,0,0,40,40,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
12408,71,8,12,9,3,12,5,2,0,0,28,40,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,0
25173,47,7,16,10,3,4,5,2,0,0,40,21,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,Iran,1
44832,43,3,16,10,3,12,5,2,0,0,40,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,0
7497,22,5,12,9,1,15,5,2,0,0,40,40,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,0
5465,47,5,12,9,1,5,1,1,3325,0,45,40,Private,HS-grad,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,United-States,0
7120,47,5,13,14,1,13,5,1,0,0,6,40,Private,Masters,Divorced,Sales,White,Female,United-States,0
1140,41,5,4,2,3,4,5,2,0,0,35,27,Private,1st-4th,Married-civ-spouse,Craft-repair,White,Male,Mexico,0
37473,19,5,2,7,5,13,5,1,0,0,25,40,Private,11th,Never-married,Sales,White,Female,United-States,0
24695,17,1,2,7,5,1,5,1,0,0,25,40,?,11th,Never-married,?,White,Female,United-States,0
429,63,6,12,9,3,5,5,2,0,0,40,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
27171,47,5,13,14,6,8,2,1,0,0,42,20,Private,Masters,Separated,Machine-op-inspct,Asian-Pac-Islander,Female,India,0
33167,21,5,16,10,5,5,5,1,0,0,40,40,Private,Some-college,Never-married,Exec-managerial,White,Female,United-States,0
12464,34,5,16,10,3,4,5,2,0,0,48,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
18201,28,5,16,10,5,8,5,2,0,0,42,40,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,0
2211,39,1,16,10,1,1,5,1,0,0,35,40,?,Some-college,Divorced,?,White,Female,United-States,0
3092,48,5,15,15,3,14,5,2,0,1977,40,40,Private,Prof-school,Married-civ-spouse,Tech-support,White,Male,United-States,1
46361,38,5,12,9,1,4,5,2,0,0,40,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
45181,43,2,9,11,1,7,3,2,0,1726,40,40,Federal-gov,Assoc-voc,Divorced,Handlers-cleaners,Black,Male,United-States,0
38215,50,5,12,9,1,8,5,1,0,0,40,40,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,0
22047,58,6,12,9,3,13,5,2,0,0,55,40,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
34510,19,5,12,9,5,9,5,1,0,0,32,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
14204,21,1,16,10,5,1,5,1,0,0,3,40,?,Some-college,Never-married,?,White,Female,United-States,0
12672,21,5,12,9,5,9,5,2,0,0,35,40,Private,HS-grad,Never-married,Other-service,White,Male,United-States,0
23391,34,5,12,9,5,15,5,2,0,1980,40,40,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,0
44667,43,5,12,9,1,9,5,1,0,1762,24,40,Private,HS-grad,Divorced,Other-service,White,Female,United-States,0
41291,35,8,12,9,5,12,5,2,0,1980,40,40,State-gov,HS-grad,Never-married,Protective-serv,White,Male,United-States,0
8161,29,5,10,13,3,7,3,2,4386,0,80,1,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Black,Male,?,1
1288,57,5,1,6,3,9,5,2,0,0,40,40,Private,10th,Married-civ-spouse,Other-service,White,Male,United-States,0
20704,36,5,12,9,3,4,5,1,0,2002,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Female,United-States,0
39644,30,3,10,13,5,13,3,1,0,0,17,40,Local-gov,Bachelors,Never-married,Sales,Black,Female,United-States,0
16029,38,3,16,10,4,5,3,1,0,0,35,40,Local-gov,Some-college,Married-spouse-absent,Exec-managerial,Black,Female,United-States,0
18063,47,5,11,16,3,11,5,2,0,0,60,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
37513,42,5,12,9,3,4,5,2,0,0,50,33,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,Portugal,0
41312,34,5,7,5,3,15,5,2,0,0,45,40,Private,9th,Married-civ-spouse,Transport-moving,White,Male,United-States,0
39696,49,7,9,11,3,5,5,2,0,0,40,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
34434,22,5,12,9,5,9,3,1,0,0,24,40,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,0
40196,34,5,15,15,3,11,5,2,0,0,40,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
33345,25,5,2,7,3,15,5,2,0,0,40,40,Private,11th,Married-civ-spouse,Transport-moving,White,Male,United-States,0
20934,59,5,1,6,3,7,5,2,3942,0,40,40,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
11861,38,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
24697,46,5,7,5,3,8,5,2,0,0,43,40,Private,9th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
46916,25,5,10,13,5,13,5,1,0,0,45,40,Private,Bachelors,Never-married,Sales,White,Female,United-States,0
41033,20,5,12,9,5,14,5,1,0,0,32,40,Private,HS-grad,Never-married,Tech-support,White,Female,United-States,0
41282,36,7,16,10,3,13,5,2,0,0,55,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,0
14322,36,5,16,10,7,13,5,1,0,0,20,40,Private,Some-college,Widowed,Sales,White,Female,United-States,0
18207,37,5,9,11,3,4,5,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,1
34888,32,5,12,9,3,13,5,2,0,0,30,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,0
44540,56,7,12,9,3,4,5,2,0,0,40,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
16172,34,5,16,10,5,8,5,2,0,0,40,10,Private,Some-college,Never-married,Machine-op-inspct,White,Male,England,1
32083,49,5,16,10,3,2,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
18468,44,5,2,7,6,9,3,1,0,0,30,40,Private,11th,Separated,Other-service,Black,Female,United-States,0
46096,32,5,16,10,5,4,5,2,0,0,40,40,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,0
205,37,8,12,9,1,2,5,1,0,0,35,40,State-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
24003,41,5,12,9,1,4,5,1,0,0,50,40,Private,HS-grad,Divorced,Craft-repair,White,Female,United-States,0
28622,34,5,10,13,5,9,5,1,0,0,35,40,Private,Bachelors,Never-married,Other-service,White,Female,United-States,0
6474,24,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,0
14680,30,5,12,9,1,13,5,1,0,0,25,40,Private,HS-grad,Divorced,Sales,White,Female,United-States,0
41053,26,5,12,9,5,8,3,2,0,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,Black,Male,United-States,0
25814,56,1,12,9,1,1,5,2,0,0,40,40,?,HS-grad,Divorced,?,White,Male,United-States,0
16109,74,5,7,5,7,4,5,2,0,0,10,1,Private,9th,Widowed,Craft-repair,White,Male,?,0
182,43,5,16,10,1,2,5,1,0,0,40,40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,0
37132,53,5,12,9,3,7,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,1
22598,23,5,16,10,6,13,5,1,0,0,40,40,Private,Some-college,Separated,Sales,White,Female,United-States,0
39885,55,5,9,11,3,11,5,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
18694,57,5,16,10,3,9,4,2,0,0,40,27,Private,Some-college,Married-civ-spouse,Other-service,Other,Male,Mexico,0
31439,21,5,9,11,5,2,3,1,0,0,35,40,Private,Assoc-voc,Never-married,Adm-clerical,Black,Female,United-States,0
14358,27,5,10,13,5,6,5,2,0,0,65,40,Private,Bachelors,Never-married,Farming-fishing,White,Male,United-States,0
43494,40,5,13,14,1,5,5,1,0,0,50,10,Private,Masters,Divorced,Exec-managerial,White,Female,England,1
43215,34,5,16,10,1,2,5,1,2977,0,65,40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,0
31814,44,5,10,13,3,5,5,2,0,0,45,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
31193,31,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
17390,42,5,12,9,6,15,3,2,0,0,40,40,Private,HS-grad,Separated,Transport-moving,Black,Male,United-States,0
8957,57,7,12,9,3,6,5,2,0,0,72,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
21450,34,5,12,9,3,2,5,1,0,0,20,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,1
25426,41,7,16,10,3,5,5,2,0,0,40,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
5418,67,5,16,10,3,13,5,2,0,1844,70,40,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,0
19566,28,5,12,9,1,12,5,2,0,0,40,40,Private,HS-grad,Divorced,Protective-serv,White,Male,United-States,0
9541,19,5,12,9,5,9,3,2,0,0,30,40,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,0
48400,23,5,16,10,5,9,3,1,0,0,40,40,Private,Some-college,Never-married,Other-service,Black,Female,United-States,0
4180,36,3,10,13,5,11,5,1,0,0,35,40,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
22495,49,7,16,10,3,4,5,2,0,0,40,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,0
18442,23,5,12,9,1,4,5,2,0,0,40,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
16345,28,5,16,10,5,5,5,2,0,1669,60,40,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,0
27543,36,5,16,10,5,4,5,1,0,0,40,40,Private,Some-college,Never-married,Craft-repair,White,Female,United-States,0
21681,28,5,13,14,3,13,5,2,0,0,45,11,Private,Masters,Married-civ-spouse,Sales,White,Male,France,1
34685,40,5,9,11,1,5,1,1,0,0,40,40,Private,Assoc-voc,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,United-States,0
41810,49,5,10,13,3,5,5,2,15024,0,50,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
12019,45,5,11,16,3,11,5,2,7688,0,50,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
38122,39,7,8,12,3,4,5,2,0,0,35,40,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,1
16891,24,2,16,10,5,2,3,1,0,0,40,40,Federal-gov,Some-college,Never-married,Adm-clerical,Black,Female,United-States,0
16174,19,1,16,10,5,1,5,2,0,0,40,40,?,Some-college,Never-married,?,White,Male,United-States,0
48204,38,5,12,9,6,2,5,1,3887,0,45,40,Private,HS-grad,Separated,Adm-clerical,White,Female,United-States,0
33006,18,5,16,10,5,13,5,1,0,0,20,40,Private,Some-college,Never-married,Sales,White,Female,United-States,0
8991,31,5,12,9,3,15,5,2,0,0,60,40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,0
25541,39,5,13,14,3,11,5,1,0,1977,24,40,Private,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
31227,37,5,12,9,3,5,5,2,0,1902,55,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
711,28,5,10,13,3,11,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
19389,62,5,7,5,5,10,3,1,1055,0,22,40,Private,9th,Never-married,Priv-house-serv,Black,Female,United-States,0
38508,37,2,8,12,5,12,3,2,0,0,42,40,Federal-gov,Assoc-acdm,Never-married,Protective-serv,Black,Male,United-States,0
15050,27,6,13,14,5,15,5,2,0,0,40,40,Self-emp-inc,Masters,Never-married,Transport-moving,White,Male,United-States,0
21157,57,5,16,10,3,4,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
16657,51,5,16,10,3,15,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,1
9491,18,1,16,10,5,1,5,1,0,0,40,40,?,Some-college,Never-married,?,White,Female,United-States,0
27460,38,5,16,10,5,4,5,1,0,0,25,40,Private,Some-college,Never-married,Craft-repair,White,Female,United-States,0
44432,39,5,16,10,3,13,5,2,4386,0,45,40,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,1
47450,53,5,2,7,3,13,5,2,0,0,40,40,Private,11th,Married-civ-spouse,Sales,White,Male,United-States,0
6527,63,5,1,6,3,2,5,2,0,0,45,40,Private,10th,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
28238,20,5,2,7,5,7,5,2,0,0,32,27,Private,11th,Never-married,Handlers-cleaners,White,Male,Mexico,0
26279,29,5,8,12,1,4,5,1,0,0,38,40,Private,Assoc-acdm,Divorced,Craft-repair,White,Female,United-States,0
25645,27,5,10,13,5,5,5,1,0,0,40,40,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,0
23591,61,6,11,16,3,5,2,2,0,0,40,37,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,Taiwan,1
24196,29,1,16,10,1,1,3,2,0,0,40,40,?,Some-college,Divorced,?,Black,Male,United-States,0
40089,39,5,13,14,1,11,5,1,0,0,45,40,Private,Masters,Divorced,Prof-specialty,White,Female,United-States,1
40626,46,8,16,10,3,5,5,2,0,0,40,40,State-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
30323,28,5,9,11,3,7,5,1,0,0,30,8,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Female,Ecuador,0
17726,65,1,12,9,3,1,5,2,0,0,45,40,?,HS-grad,Married-civ-spouse,?,White,Male,United-States,0
10270,40,7,15,15,3,11,1,2,0,1977,60,40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,United-States,1
46424,53,7,9,11,3,13,5,2,0,0,50,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,1
27168,17,5,1,6,5,9,5,2,0,0,15,40,Private,10th,Never-married,Other-service,White,Male,United-States,0
1731,24,5,13,14,5,5,5,2,6849,0,90,40,Private,Masters,Never-married,Exec-managerial,White,Male,United-States,0
18129,40,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
20658,46,6,3,8,3,4,5,2,0,0,45,1,Self-emp-inc,12th,Married-civ-spouse,Craft-repair,White,Male,?,0
17051,56,7,12,9,3,5,5,2,0,0,48,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
29811,17,5,2,7,5,7,5,2,0,0,10,40,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,0
25934,38,5,10,13,3,13,5,2,0,0,52,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
41353,40,2,13,14,5,11,5,2,0,0,40,40,Federal-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,0
44771,66,8,12,9,3,5,5,2,0,0,45,40,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
3485,42,5,12,9,5,4,3,2,0,0,40,1,Private,HS-grad,Never-married,Craft-repair,Black,Male,?,0
7442,36,5,12,9,3,15,5,2,7298,0,60,40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,1
13657,30,3,12,9,6,9,5,1,0,0,26,40,Local-gov,HS-grad,Separated,Other-service,White,Female,United-States,0
34616,34,5,12,9,1,2,5,1,0,0,40,40,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,0
43886,72,5,16,10,7,2,5,1,0,0,6,40,Private,Some-college,Widowed,Adm-clerical,White,Female,United-States,0
40999,22,5,16,10,5,6,5,2,0,0,50,40,Private,Some-college,Never-married,Farming-fishing,White,Male,United-States,0
42364,75,1,9,11,3,1,5,1,0,0,20,40,?,Assoc-voc,Married-civ-spouse,?,White,Female,United-States,0
24580,35,1,12,9,3,1,5,1,0,0,25,40,?,HS-grad,Married-civ-spouse,?,White,Female,United-States,0
24105,61,5,12,9,3,4,5,2,0,0,45,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,1
33732,44,5,15,15,3,11,5,2,0,0,50,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
18202,72,1,6,4,7,1,5,1,0,0,20,40,?,7th-8th,Widowed,?,White,Female,United-States,0
26312,35,8,16,10,5,6,5,2,0,0,40,40,State-gov,Some-college,Never-married,Farming-fishing,White,Male,United-States,0
15241,44,5,16,10,3,8,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
38652,49,5,16,10,3,8,5,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,1
5704,39,7,15,15,3,11,5,2,15024,0,50,40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
975,44,5,12,9,5,15,5,2,0,0,70,40,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,0
9938,31,6,12,9,3,5,5,2,0,0,40,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
45115,27,5,7,5,5,7,5,2,0,0,10,40,Private,9th,Never-married,Handlers-cleaners,White,Male,United-States,0
16483,42,6,11,16,3,11,5,2,0,0,45,40,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
19425,33,5,9,11,5,11,5,1,0,0,55,40,Private,Assoc-voc,Never-married,Prof-specialty,White,Female,United-States,0
32159,19,5,12,9,5,9,5,2,0,0,40,40,Private,HS-grad,Never-married,Other-service,White,Male,United-States,0
35924,23,5,16,10,5,5,5,2,0,0,20,40,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,0
32362,55,3,13,14,5,11,5,1,0,0,45,40,Local-gov,Masters,Never-married,Prof-specialty,White,Female,United-States,0
35043,21,7,12,9,5,4,5,2,4865,0,35,40,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
25166,25,5,8,12,5,14,5,2,0,0,30,40,Private,Assoc-acdm,Never-married,Tech-support,White,Male,United-States,0
33985,23,5,1,6,5,4,5,2,0,0,40,40,Private,10th,Never-married,Craft-repair,White,Male,United-States,0
46418,26,5,12,9,5,9,5,1,0,0,40,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
8488,39,5,16,10,1,14,5,1,0,0,40,32,Private,Some-college,Divorced,Tech-support,White,Female,Poland,0
35195,47,5,16,10,3,7,5,1,0,0,48,40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Female,United-States,0
2128,35,5,12,9,5,4,5,2,0,0,70,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
1894,34,5,13,14,3,11,5,2,0,0,55,40,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
31153,57,5,8,12,1,8,5,2,0,0,75,40,Private,Assoc-acdm,Divorced,Machine-op-inspct,White,Male,United-States,0
10506,26,5,12,9,5,5,5,1,0,0,50,40,Private,HS-grad,Never-married,Exec-managerial,White,Female,United-States,0
22114,33,5,12,9,1,9,5,1,0,0,40,40,Private,HS-grad,Divorced,Other-service,White,Female,United-States,0
9249,38,3,16,10,1,5,3,1,0,0,45,40,Local-gov,Some-college,Divorced,Exec-managerial,Black,Female,United-States,0
500,72,1,12,9,3,1,5,2,0,0,20,40,?,HS-grad,Married-civ-spouse,?,White,Male,United-States,0
22699,22,5,10,13,5,2,5,1,0,0,10,40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,0
24287,55,5,1,6,3,9,3,2,2580,0,40,40,Private,10th,Married-civ-spouse,Other-service,Black,Male,United-States,0
